*****Sonar Placement GA Expirement*****
Start Time: 2017-10-17 21:43:03.559460
Rand_seed:8
End Time: 2017-10-19 00:48:15.129278
Running Time: 1 day, 3:04:25.003587
Population size:40
Generation Count:60
Mutation Probability:0.2
Cross Over Probability:0.35
***** Constraints *****
Max Number of Sensors: 1
X Position: [0, 0.25]
Y Position: [-0.15, 0.15]
Z Orient: [-90, 90]
*****************************
Generation, ID, Fitness, Number of Sonar, S1_P_X, S1_P_Y, S1_O, 
50, 1984, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1985, 12.6784847476, 1, 0.22, -0.008, -26.0, 
50, 1986, 15.1895725998, 1, 0.248, 0.045, -26.0, 
50, 1987, 10.6054724901, 1, 0.248, 0.045, 26.0, 
50, 1988, 14.6482564727, 1, 0.248, 0.045, -26.0, 
50, 1989, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 1973, 14.8343978481, 1, 0.248, 0.045, -26.0, 
51, 1990, 14.904567659, 1, 0.105, 0.045, -26.0, 
51, 1991, 12.3965386424, 1, 0.158, 0.045, -26.0, 
51, 1992, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 1993, 10.9713809069, 1, 0.248, 0.104, 26.0, 
51, 1994, 12.3995101482, 1, 0.084, -0.076, -26.0, 
51, 1995, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 1996, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 1997, 15.1684121835, 1, 0.22, 0.045, -26.0, 
51, 1998, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 1999, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2000, 15.1684121835, 1, 0.22, 0.045, -26.0, 
51, 2001, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2002, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2003, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2004, 14.4293327879, 1, 0.248, -0.005, -26.0, 
51, 2005, 12.6647432313, 1, 0.248, -0.052, -26.0, 
51, 2006, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2007, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2008, 11.8949460064, 1, 0.197, 0.045, -26.0, 
51, 2009, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2010, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2011, 14.6874780432, 1, 0.17, 0.045, -26.0, 
51, 2012, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2013, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2014, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2015, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2016, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2017, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2018, 14.6644159423, 1, 0.248, -0.047, -26.0, 
51, 2019, 14.6482564727, 1, 0.248, 0.045, -26.0, 
51, 2020, 8.0014235197, 1, 0.248, 0.045, -88.0, 
51, 2021, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2022, 12.8088073556, 1, 0.174, 0.045, -26.0, 
51, 2023, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2024, 10.584830935, 1, 0.248, 0.045, 21.0, 
51, 2025, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2026, 15.1895725998, 1, 0.248, 0.045, -26.0, 
51, 2027, 12.3041678307, 1, 0.218, 0.045, -26.0, 
51, 2028, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 1990, 14.904567659, 1, 0.105, 0.045, -26.0, 
52, 2029, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2030, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2031, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2032, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2033, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2034, 14.8048558637, 1, 0.248, 0.043, -26.0, 
52, 2035, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2036, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2037, 12.3063556602, 1, 0.248, 0.077, -26.0, 
52, 2038, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2039, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2040, 12.3902425706, 1, 0.207, 0.045, -26.0, 
52, 2041, 14.6874780432, 1, 0.17, 0.045, -26.0, 
52, 2042, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2043, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2044, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2045, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2046, 15.1684121835, 1, 0.22, 0.045, -26.0, 
52, 2047, 12.3995101482, 1, 0.084, -0.076, -26.0, 
52, 2048, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2049, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2050, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2051, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2052, 12.3995101482, 1, 0.084, -0.076, -26.0, 
52, 2053, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2054, 14.405258977, 1, 0.248, 0.068, -26.0, 
52, 2055, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2056, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2057, 14.6454256887, 1, 0.19, 0.045, -26.0, 
52, 2058, 14.4293327879, 1, 0.248, -0.005, -26.0, 
52, 2059, 14.8377083971, 1, 0.248, -0.038, -26.0, 
52, 2060, 12.3880294452, 1, 0.248, -0.102, -26.0, 
52, 2061, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2062, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2063, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2064, 15.1895725998, 1, 0.248, 0.045, -26.0, 
52, 2065, 14.8884964409, 1, 0.248, -0.022, -26.0, 
52, 2066, 12.5265121046, 1, 0.248, 0.091, -26.0, 
52, 2067, 14.8343978481, 1, 0.248, 0.045, -26.0, 
53, 2065, 14.8884964409, 1, 0.248, -0.022, -26.0, 
53, 2068, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2069, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2070, 14.8343978481, 1, 0.248, 0.045, -26.0, 
53, 2071, 14.8526835584, 1, 0.248, 0.045, -26.0, 
53, 2072, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2073, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2074, 14.904567659, 1, 0.105, 0.045, -26.0, 
53, 2075, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2076, 12.5418112972, 1, 0.248, 0.065, -26.0, 
53, 2077, 14.6454256887, 1, 0.19, 0.045, -26.0, 
53, 2078, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2079, 9.65912983428, 1, 0.021, 0.045, -26.0, 
53, 2080, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2081, 14.8377083971, 1, 0.248, -0.038, -26.0, 
53, 2082, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2083, 7.3482170643, 1, 0.248, 0.045, 6.0, 
53, 2084, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2085, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2086, 14.6122924625, 1, 0.248, 0.146, -26.0, 
53, 2087, 14.8048558637, 1, 0.248, 0.043, -26.0, 
53, 2088, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2089, 15.1656762678, 1, 0.248, -0.078, -26.0, 
53, 2090, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2091, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2092, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2093, 14.6874780432, 1, 0.17, 0.045, -26.0, 
53, 2094, 12.6111433595, 1, 0.22, -0.134, -26.0, 
53, 2095, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2096, 14.8048558637, 1, 0.248, 0.043, -26.0, 
53, 2097, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2098, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2099, 7.33748809209, 1, 0.084, -0.076, 69.0, 
53, 2100, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2101, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2102, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2103, 11.0502657925, 1, 0.248, 0.045, -63.0, 
53, 2104, 14.8343978481, 1, 0.248, 0.045, -26.0, 
53, 2105, 15.1895725998, 1, 0.248, 0.045, -26.0, 
53, 2106, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2089, 15.1656762678, 1, 0.248, -0.078, -26.0, 
54, 2107, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2108, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2109, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2110, 15.0627343807, 1, 0.145, 0.045, -26.0, 
54, 2111, 14.904567659, 1, 0.105, 0.045, -26.0, 
54, 2112, 12.5456765852, 1, 0.248, 0.045, -27.0, 
54, 2113, 12.6126374627, 1, 0.18, 0.045, -26.0, 
54, 2114, 7.3482170643, 1, 0.248, 0.045, 6.0, 
54, 2115, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2116, 11.6622317668, 1, 0.068, 0.045, -26.0, 
54, 2117, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2118, 14.6650598258, 1, 0.248, -0.001, -26.0, 
54, 2119, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2120, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2121, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2122, 12.4317542651, 1, 0.093, 0.045, -26.0, 
54, 2123, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2124, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2125, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2126, 12.067740623, 1, 0.248, 0.043, -4.0, 
54, 2127, 14.904567659, 1, 0.105, 0.045, -26.0, 
54, 2128, 14.6454256887, 1, 0.19, 0.045, -26.0, 
54, 2129, 14.6741375381, 1, 0.111, 0.045, -26.0, 
54, 2130, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2131, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2132, 12.3033376115, 1, 0.248, 0.011, -26.0, 
54, 2133, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2134, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2135, 15.1656762678, 1, 0.248, -0.078, -26.0, 
54, 2136, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2137, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2138, 8.00092935783, 1, 0.248, 0.045, -81.0, 
54, 2139, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2140, 12.5641666712, 1, 0.248, 0.126, -26.0, 
54, 2141, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2142, 12.5971366536, 1, 0.248, 0.056, -26.0, 
54, 2143, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2144, 15.1895725998, 1, 0.248, 0.045, -26.0, 
54, 2145, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2110, 15.0627343807, 1, 0.145, 0.045, -26.0, 
55, 2146, 15.1656762678, 1, 0.248, -0.078, -26.0, 
55, 2147, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2148, 14.6639403844, 1, 0.248, 0.055, -26.0, 
55, 2149, 12.5456765852, 1, 0.248, 0.045, -27.0, 
55, 2150, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2151, 15.1739602531, 1, 0.248, 0.045, -26.0, 
55, 2152, 11.8850360075, 1, 0.043, 0.056, -26.0, 
55, 2153, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2154, 12.6592346146, 1, 0.248, 0.1, -26.0, 
55, 2155, 12.067740623, 1, 0.248, 0.043, -4.0, 
55, 2156, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2157, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2158, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2159, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2160, 15.1656762678, 1, 0.248, -0.078, -26.0, 
55, 2161, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2162, 14.904567659, 1, 0.105, 0.045, -26.0, 
55, 2163, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2164, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2165, 11.641701742, 1, 0.248, 0.045, -64.0, 
55, 2166, 12.5910516451, 1, 0.248, 0.045, -26.0, 
55, 2167, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2168, 14.6733371943, 1, 0.015, 0.045, -26.0, 
55, 2169, 12.5710009041, 1, 0.248, 0.031, -26.0, 
55, 2170, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2171, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2172, 15.0627343807, 1, 0.145, 0.045, -26.0, 
55, 2173, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2174, 14.904567659, 1, 0.105, 0.045, -26.0, 
55, 2175, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2176, 5.72572379071, 1, 0.248, -0.078, 13.0, 
55, 2177, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2178, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2179, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2180, 14.904567659, 1, 0.105, 0.045, -26.0, 
55, 2181, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2182, 15.1895725998, 1, 0.248, 0.045, -26.0, 
55, 2183, 12.6926929468, 1, 0.184, 0.045, -26.0, 
55, 2184, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2151, 15.1739602531, 1, 0.248, 0.045, -26.0, 
56, 2185, 15.0627343807, 1, 0.145, 0.045, -26.0, 
56, 2186, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2187, 7.99737022879, 1, 0.248, 0.045, -84.0, 
56, 2188, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2189, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2190, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2191, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2192, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2193, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2194, 14.8041035449, 1, 0.248, 0.116, -26.0, 
56, 2195, 12.3900877648, 1, 0.248, -0.122, -26.0, 
56, 2196, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2197, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2198, 12.6926929468, 1, 0.184, 0.045, -26.0, 
56, 2199, 9.34047560328, 1, 0.248, 0.043, 23.0, 
56, 2200, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2201, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2202, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2203, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2204, 12.6592346146, 1, 0.248, 0.1, -26.0, 
56, 2205, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2206, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2207, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2208, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2209, 12.9092408533, 1, 0.244, 0.045, -26.0, 
56, 2210, 15.1739602531, 1, 0.248, 0.045, -26.0, 
56, 2211, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2212, 15.0627343807, 1, 0.145, 0.045, -26.0, 
56, 2213, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2214, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2215, 12.6926929468, 1, 0.184, 0.045, -26.0, 
56, 2216, 14.6134705663, 1, 0.248, 0.045, -33.0, 
56, 2217, 14.904567659, 1, 0.105, 0.045, -26.0, 
56, 2218, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2219, 12.9053191627, 1, 0.234, 0.045, -26.0, 
56, 2220, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2221, 15.0627343807, 1, 0.145, 0.045, -26.0, 
56, 2222, 15.1895725998, 1, 0.248, 0.045, -26.0, 
56, 2223, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2194, 14.8041035449, 1, 0.248, 0.116, -26.0, 
57, 2224, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2225, 15.0627343807, 1, 0.145, 0.045, -26.0, 
57, 2226, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2227, 13.6777626125, 1, 0.094, 0.045, -26.0, 
57, 2228, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2229, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2230, 12.0133334174, 1, 0.248, 0.045, -26.0, 
57, 2231, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2232, 14.3943136554, 1, 0.005, 0.045, -26.0, 
57, 2233, 14.904567659, 1, 0.105, 0.045, -26.0, 
57, 2234, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2235, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2236, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2237, 12.6926929468, 1, 0.184, 0.045, -26.0, 
57, 2238, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2239, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2240, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2241, 14.817962866, 1, 0.206, 0.045, -26.0, 
57, 2242, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2243, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2244, 11.8061757512, 1, 0.248, 0.045, -26.0, 
57, 2245, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2246, 15.1739602531, 1, 0.248, 0.045, -26.0, 
57, 2247, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2248, 12.3472709932, 1, 0.087, 0.045, -26.0, 
57, 2249, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2250, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2251, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2252, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2253, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2254, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2255, 9.65385874072, 1, 0.035, 0.045, -26.0, 
57, 2256, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2257, 14.6310523889, 1, 0.248, 0.138, -33.0, 
57, 2258, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2259, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2260, 15.1895725998, 1, 0.248, 0.045, -26.0, 
57, 2261, 12.8476189397, 1, 0.248, -0.03, -26.0, 
57, 2262, 15.1739602531, 1, 0.248, 0.045, -26.0, 
58, 2241, 14.817962866, 1, 0.206, 0.045, -26.0, 
58, 2263, 15.1411470975, 1, 0.248, 0.045, -40.0, 
58, 2264, 12.3472709932, 1, 0.087, 0.045, -26.0, 
58, 2265, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2266, 14.8069479708, 1, 0.197, 0.045, -26.0, 
58, 2267, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2268, 14.9313350099, 1, 0.067, 0.045, -26.0, 
58, 2269, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2270, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2271, 14.817962866, 1, 0.206, 0.045, -26.0, 
58, 2272, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2273, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2274, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2275, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2276, 14.654193832, 1, 0.248, -0.064, -26.0, 
58, 2277, 10.6045862786, 1, 0.248, 0.045, -3.0, 
58, 2278, 14.3446787228, 1, 0.045, 0.045, -26.0, 
58, 2279, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2280, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2281, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2282, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2283, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2284, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2285, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2286, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2287, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2288, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2289, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2290, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2291, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2292, 14.904567659, 1, 0.105, 0.045, -26.0, 
58, 2293, 11.7663253792, 1, 0.248, 0.045, 66.0, 
58, 2294, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2295, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2296, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2297, 14.3943136554, 1, 0.005, 0.045, -26.0, 
58, 2298, 13.106056661, 1, 0.248, 0.045, 28.0, 
58, 2299, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2300, 15.1895725998, 1, 0.248, 0.045, -26.0, 
58, 2301, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2263, 11.8429062927, 1, 0.125, 0.045, -40.0, 
59, 2302, 14.9313350099, 1, 0.067, 0.045, -26.0, 
59, 2303, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2304, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2305, 7.49073370542, 1, 0.248, 0.045, -89.0, 
59, 2306, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2307, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2308, 14.850372315, 1, 0.248, 0.106, -26.0, 
59, 2309, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2310, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2311, 15.1752888795, 1, 0.114, 0.045, -26.0, 
59, 2312, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2313, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2314, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2315, 14.7122614886, 1, 0.106, 0.045, -26.0, 
59, 2316, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2317, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2318, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2319, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2320, 13.106056661, 1, 0.248, 0.045, 28.0, 
59, 2321, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2322, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2323, 9.514715326, 1, 0.248, 0.045, -8.0, 
59, 2324, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2325, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2326, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2327, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2328, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2329, 14.8898062235, 1, 0.248, 0.045, -26.0, 
59, 2330, 14.3446787228, 1, 0.045, 0.045, -26.0, 
59, 2331, 11.9170316778, 1, 0.248, 0.045, -50.0, 
59, 2332, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2333, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2334, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2335, 5.22425912847, 1, 0.248, 0.045, 85.0, 
59, 2336, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2337, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2338, 15.1895725998, 1, 0.248, 0.045, -26.0, 
59, 2339, 14.8864630875, 1, 0.248, 0.045, -41.0, 
59, 2340, 12.6301034209, 1, 0.011, 0.045, -26.0, 
